SUMMARY_LEVEL,SUMMARY_LEVEL_2,COUNTRY_CODE,COUNTRY_NAME,COUNTRY_SUBCODE,GENERAL_VALUES_MONTH,GENERAL_VALUES_YEAR,DISTRICT,DISTRICT_NAME,MONTHLY_CONSUMPTION_VALUE,YEARLY_CONSUMPTION_VALUE,COMMODITY_DESCRIPTION,COMMODITY,YEAR,MONTH
CGP,HSCYDT,0022,OECD,-,6125076,6125076,27,"LOS ANGELES, CA",6125076,6125076,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,230760,230760,29,"COLUMBIA-SNAKE, OR",230760,230760,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,2854863,2854863,30,"SEATTLE, WA",2854863,2854863,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,149392,149392,33,"GREAT FALLS, MT",149392,149392,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,333189,333189,34,"PEMBINA, ND",333189,333189,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,11978219,11978219,38,"DETROIT, MI",11978219,11978219,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,489655,489655,39,"CHICAGO, IL",489981,489981,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,920119,920119,41,"CLEVELAND, OH",920119,920119,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,3369153,3369153,49,"SAN JUAN, PR",3369153,3369153,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,15156408,15156408,52,"MIAMI, FL",15156408,15156408,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,2860003,2860003,53,"HOUSTON-GALVESTON, TX",2860003,2860003,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0022,OECD,-,10656,10656,55,"DALLAS-FORT WORTH, TX",10656,10656,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,248508,248508,02,"ST. ALBANS, VT",248508,248508,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,115136,115136,04,"BOSTON, MA",115136,115136,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,2059667,2059667,07,"OGDENSBURG, NY",2059667,2059667,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,11811801,11811801,09,"BUFFALO, NY",11811801,11811801,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,9050683,9050683,10,"NEW YORK CITY, NY",9050683,9050683,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,90594,90594,11,"PHILADELPHIA, PA",90594,90594,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,2373020,2373020,13,"BALTIMORE, MD",2373020,2373020,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,1324492,1324492,14,"NORFOLK, VA",1324492,1324492,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,600571,600571,16,"CHARLESTON, SC",600571,600571,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,672023,672023,18,"TAMPA, FL",672023,672023,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,442487,442487,20,"NEW ORLEANS, LA",442487,442487,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,1483905,1483905,27,"LOS ANGELES, CA",1483905,1483905,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,1272792,1272792,28,"SAN FRANCISCO, CA",1272792,1272792,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,128688,128688,29,"COLUMBIA-SNAKE, OR",128688,128688,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,2551104,2551104,30,"SEATTLE, WA",2551104,2551104,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,149392,149392,33,"GREAT FALLS, MT",149392,149392,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,314669,314669,34,"PEMBINA, ND",314669,314669,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,815875,815875,52,"MIAMI, FL",815875,815875,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,11963542,11963542,38,"DETROIT, MI",11963542,11963542,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,513614,513614,39,"CHICAGO, IL",513614,513614,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,346542,346542,41,"CLEVELAND, OH",346542,346542,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,829753,829753,53,"HOUSTON-GALVESTON, TX",829753,829753,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0023,NATO,-,10656,10656,55,"DALLAS-FORT WORTH, TX",10656,10656,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,98500,98500,02,"ST. ALBANS, VT",98500,98500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,606066,606066,07,"OGDENSBURG, NY",606066,606066,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,385313,385313,09,"BUFFALO, NY",385313,385313,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,47657186,47657186,10,"NEW YORK CITY, NY",47657186,47657186,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,34392808,34392808,13,"BALTIMORE, MD",34392808,34392808,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,22807935,22807935,14,"NORFOLK, VA",22807935,22807935,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,38627951,38627951,16,"CHARLESTON, SC",38627951,38627951,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,15486199,15486199,18,"TAMPA, FL",15593121,15593121,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,25050226,25050226,20,"NEW ORLEANS, LA",25050226,25050226,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,2891400,2891400,23,"LAREDO, TX",2891400,2891400,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,62500,62500,24,"EL PASO, TX",62500,62500,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,962296,962296,25,"SAN DIEGO, CA",962296,962296,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,4262,4262,26,"NOGALES, AZ",4262,4262,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,3651289,3651289,27,"LOS ANGELES, CA",3651289,3651289,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,34059784,34059784,28,"SAN FRANCISCO, CA",34059784,34059784,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,1318789,1318789,29,"COLUMBIA-SNAKE, OR",1318789,1318789,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,20150374,20150374,30,"SEATTLE, WA",20150374,20150374,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,18520,18520,34,"PEMBINA, ND",18520,18520,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,3590704,3590704,35,"MINNEAPOLIS, MN",3590704,3590704,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,418509,418509,38,"DETROIT, MI",418509,418509,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,2526187,2526187,39,"CHICAGO, IL",2526187,2526187,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,53070,53070,45,"ST. LOUIS, MO",53070,53070,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,3399685,3399685,49,"SAN JUAN, PR",3399685,3399685,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,1046349,1046349,52,"MIAMI, FL",1046349,1046349,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0024,LAFTA,-,17538106,17538106,53,"HOUSTON-GALVESTON, TX",17538106,17538106,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,4576,4576,04,"BOSTON, MA",4576,4576,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,2373020,2373020,13,"BALTIMORE, MD",2373020,2373020,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,20610,20610,07,"OGDENSBURG, NY",20610,20610,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,44795,44795,09,"BUFFALO, NY",44795,44795,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,8846883,8846883,10,"NEW YORK CITY, NY",8846883,8846883,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,1324492,1324492,14,"NORFOLK, VA",1324492,1324492,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,600571,600571,16,"CHARLESTON, SC",600571,600571,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,672023,672023,18,"TAMPA, FL",672023,672023,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,442487,442487,20,"NEW ORLEANS, LA",442487,442487,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,1483905,1483905,27,"LOS ANGELES, CA",1483905,1483905,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,1127897,1127897,28,"SAN FRANCISCO, CA",1127897,1127897,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,128688,128688,29,"COLUMBIA-SNAKE, OR",128688,128688,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,128240,128240,30,"SEATTLE, WA",128240,128240,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,149392,149392,33,"GREAT FALLS, MT",149392,149392,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,84575,84575,38,"DETROIT, MI",84575,84575,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,457801,457801,39,"CHICAGO, IL",461362,461362,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,322001,322001,41,"CLEVELAND, OH",322001,322001,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,867554,867554,52,"MIAMI, FL",867554,867554,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,829753,829753,53,"HOUSTON-GALVESTON, TX",829753,829753,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0025,EURO AREA,-,10656,10656,55,"DALLAS-FORT WORTH, TX",10656,10656,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,343474,343474,02,"ST. ALBANS, VT",343474,343474,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,2102118,2102118,07,"OGDENSBURG, NY",2102118,2102118,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,11947617,11947617,09,"BUFFALO, NY",11947617,11947617,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,17973354,17973354,10,"NEW YORK CITY, NY",17973354,17973354,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,1545912,1545912,11,"PHILADELPHIA, PA",1545912,1545912,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,5318260,5318260,13,"BALTIMORE, MD",5318260,5318260,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,11729474,11729474,14,"NORFOLK, VA",11729474,11729474,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,5554717,5554717,16,"CHARLESTON, SC",5554717,5554717,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,6169225,6169225,18,"TAMPA, FL",6276147,6276147,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,16388251,16388251,20,"NEW ORLEANS, LA",16388251,16388251,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,2985844,2985844,23,"LAREDO, TX",2985844,2985844,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,962296,962296,25,"SAN DIEGO, CA",962296,962296,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,4262,4262,26,"NOGALES, AZ",4262,4262,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,9694413,9694413,30,"SEATTLE, WA",9694413,9694413,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,1840180,1840180,27,"LOS ANGELES, CA",1840180,1840180,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,11353373,11353373,28,"SAN FRANCISCO, CA",11353373,11353373,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,961280,961280,29,"COLUMBIA-SNAKE, OR",961280,961280,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,474922,474922,34,"PEMBINA, ND",474922,474922,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,752356,752356,35,"MINNEAPOLIS, MN",752356,752356,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,11993609,11993609,38,"DETROIT, MI",11993609,11993609,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,402078,402078,39,"CHICAGO, IL",402078,402078,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,6008,6008,41,"CLEVELAND, OH",6008,6008,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,132192,132192,45,"ST. LOUIS, MO",132192,132192,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,3369153,3369153,49,"SAN JUAN, PR",3369153,3369153,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,211563,211563,52,"MIAMI, FL",211563,211563,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0026,APEC,-,6000075,6000075,53,"HOUSTON-GALVESTON, TX",6000075,6000075,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,28479,28479,02,"ST. ALBANS, VT",28479,28479,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,48819,48819,07,"OGDENSBURG, NY",48819,48819,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,135102,135102,09,"BUFFALO, NY",135102,135102,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,9003498,9003498,10,"NEW YORK CITY, NY",9003498,9003498,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,4830953,4830953,13,"BALTIMORE, MD",4830953,4830953,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,3451647,3451647,14,"NORFOLK, VA",3451647,3451647,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,3557572,3557572,16,"CHARLESTON, SC",3557572,3557572,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,5356473,5356473,18,"TAMPA, FL",5356473,5356473,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,13382635,13382635,20,"NEW ORLEANS, LA",13382635,13382635,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,1331616,1331616,27,"LOS ANGELES, CA",1331616,1331616,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,6964510,6964510,28,"SAN FRANCISCO, CA",6964510,6964510,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,230400,230400,29,"COLUMBIA-SNAKE, OR",230400,230400,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,2334328,2334328,30,"SEATTLE, WA",2334328,2334328,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,141733,141733,34,"PEMBINA, ND",141733,141733,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,339803,339803,35,"MINNEAPOLIS, MN",339803,339803,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,79267,79267,38,"DETROIT, MI",79267,79267,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,221646,221646,39,"CHICAGO, IL",221646,221646,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,6008,6008,41,"CLEVELAND, OH",6008,6008,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,132192,132192,45,"ST. LOUIS, MO",132192,132192,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,31567,31567,09,"BUFFALO, NY",31567,31567,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,124469,124469,52,"MIAMI, FL",124469,124469,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0027,ASEAN,-,3043050,3043050,53,"HOUSTON-GALVESTON, TX",3043050,3043050,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,189941,189941,07,"OGDENSBURG, NY",189941,189941,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,6828144,6828144,10,"NEW YORK CITY, NY",6828144,6828144,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,5813,5813,11,"PHILADELPHIA, PA",5813,5813,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,727952,727952,13,"BALTIMORE, MD",727952,727952,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,729292,729292,14,"NORFOLK, VA",729292,729292,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,2197786,2197786,16,"CHARLESTON, SC",2197786,2197786,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,1632404,1632404,18,"TAMPA, FL",1632404,1632404,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,10628536,10628536,20,"NEW ORLEANS, LA",10628536,10628536,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,109371,109371,23,"LAREDO, TX",109371,109371,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,379251,379251,27,"LOS ANGELES, CA",379251,379251,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,1982462,1982462,28,"SAN FRANCISCO, CA",1982462,1982462,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,338766,338766,29,"COLUMBIA-SNAKE, OR",338766,338766,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,3342010,3342010,30,"SEATTLE, WA",3342010,3342010,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,9360,9360,33,"GREAT FALLS, MT",9360,9360,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,58190,58190,34,"PEMBINA, ND",58190,58190,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
CGP,HSCYDT,0028,CACM,-,434374,434374,35,"MINNEAPOLIS, MN",434374,434374,COFFEE; COFFEE HUSKS ETC; SUBSTITUTES WITH COFFEE,0901,2019,01
